stationID,time,hour,temp,humid,wind_speed,pressure
3,2013-08-20,20:00:00,80.96,58.25,16.11092,1019
1,2013-08-20,20:00:00,87.08,37.31,5.7539,1018.2
2,2013-08-20,21:00:00,87.98,39.17,9.20624,1018.1
3,2013-08-20,21:00:00,80.06,58.14,14.96014,1018.6
1,2013-08-20,21:00:00,87.98,33.75,6.90468,1018
2,2013-08-20,22:00:00,87.08,41.61,11.5078,1018.2
3,2013-08-20,22:00:00,78.98,62.16,14.96014,1018.8
1,2013-08-20,22:00:00,87.08,32.32,6.90468,1018.1
2,2013-08-20,23:00:00,84.92,46.32,9.20624,1018.3
3,2013-08-20,23:00:00,77,68.9,10.35702,1018.9
1,2013-08-20,23:00:00,82.94,50.97,10.35702,1018.3
2,2013-08-21,NA,84.02,47.68,6.90468,1018.7
3,2013-08-21,NA,75.02,75.93,12.65858,1019.2
1,2013-08-21,NA,82.04,54.5,8.05546,1018.7
2,2013-08-21,01:00:00,82.94,50.97,8.05546,1019.2
3,2013-08-21,01:00:00,75.02,78.81,0,1019.7
1,2013-08-21,01:00:00,80.96,60.49,5.7539,1019.2
2,2013-08-21,02:00:00,82.04,52.47,6.90468,1019.6
3,2013-08-21,02:00:00,73.94,84.8,3.45234,1020.2
1,2013-08-21,02:00:00,78.98,66.58,3.45234,1019.6
2,2013-08-21,03:00:00,80.06,58.14,9.20624,1019.7
3,2013-08-21,03:00:00,73.94,84.8,3.45234,1020.3
1,2013-08-21,03:00:00,78.98,66.58,3.45234,1019.6
2,2013-08-21,04:00:00,78.08,64.03,5.7539,1020
3,2013-08-21,04:00:00,73.94,84.8,5.7539,1020.4
1,2013-08-21,04:00:00,80.06,59.99,5.7539,1019.8
2,2013-08-21,05:00:00,75.02,70.88,4.60312,1020.2
3,2013-08-21,05:00:00,71.96,90.66,4.60312,1020.4
1,2013-08-21,05:00:00,80.06,55.97,4.60312,1019.9
2,2013-08-21,06:00:00,75.02,70.88,0,1020.1
3,2013-08-21,06:00:00,71.96,90.66,4.60312,1020.2
1,2013-08-21,06:00:00,75.92,73.68,0,1019.8
2,2013-08-21,07:00:00,73.04,75.75,4.60312,1020.1
3,2013-08-21,07:00:00,71.06,90.06,4.60312,1020.3
1,2013-08-21,07:00:00,75.02,73.59,3.45234,1019.9
2,2013-08-21,08:00:00,71.96,78.57,5.7539,1020.5
3,2013-08-21,08:00:00,71.06,90.06,5.7539,1020.6
1,2013-08-21,08:00:00,75.02,66.13,5.7539,1020.1
2,2013-08-21,09:00:00,71.06,81,3.45234,1020.7
3,2013-08-21,09:00:00,71.06,86.77,3.45234,1020.8
1,2013-08-21,09:00:00,75.02,61.66,4.60312,1020.5
2,2013-08-21,10:00:00,71.06,81,5.7539,1021
3,2013-08-21,10:00:00,69.08,89.98,4.60312,1021.2
1,2013-08-21,10:00:00,75.02,59.72,3.45234,1020.7
2,2013-08-21,11:00:00,69.98,81.44,3.45234,1021.6
3,2013-08-21,11:00:00,71.06,86.77,6.90468,1021.7
1,2013-08-21,11:00:00,75.02,61.66,0,1021.3
2,2013-08-21,12:00:00,73.04,73.41,3.45234,1021.9
3,2013-08-21,12:00:00,73.94,78.72,4.60312,1022.1
1,2013-08-21,12:00:00,75.92,59.84,0,1021.7
2,2013-08-21,13:00:00,78.08,62.05,3.45234,1021.9
3,2013-08-21,13:00:00,78.08,68.59,4.60312,1022.2
1,2013-08-21,13:00:00,78.08,55.7,4.60312,1021.8
2,2013-08-21,14:00:00,82.04,50.84,0,1021.9
3,2013-08-21,14:00:00,80.96,58.25,3.45234,1022.2
1,2013-08-21,14:00:00,80.96,47.23,3.45234,1021.7
2,2013-08-21,15:00:00,84.92,43.18,3.45234,1021.7
3,2013-08-21,15:00:00,82.94,49.37,8.05546,1022.2
1,2013-08-21,15:00:00,84.92,39.97,0,1021.5
2,2013-08-21,16:00:00,87.08,40.3,5.7539,1021.4
3,2013-08-21,16:00:00,84.92,46.32,10.35702,1022
1,2013-08-21,16:00:00,86,34.79,4.60312,1021.3
2,2013-08-21,17:00:00,86,35.95,5.7539,1021
3,2013-08-21,17:00:00,86,41.71,11.5078,1021.5
1,2013-08-21,17:00:00,87.08,36.12,8.05546,1020.7
2,2013-08-21,18:00:00,87.98,36.25,4.60312,1020.3
3,2013-08-21,18:00:00,87.08,37.31,11.5078,1020.9
1,2013-08-21,18:00:00,87.98,35.1,5.7539,1020.1
2,2013-08-21,19:00:00,89.06,33.92,5.7539,1019.5
3,2013-08-21,19:00:00,86,43.07,14.96014,1020.2
1,2013-08-21,19:00:00,89.06,31.57,4.60312,1019.4
2,2013-08-21,20:00:00,89.96,32.97,9.20624,1019.2
3,2013-08-21,20:00:00,84.02,49.22,17.2617,1020
1,2013-08-21,20:00:00,89.06,30.35,9.20624,1018.9
2,2013-08-21,21:00:00,89.06,35.04,11.5078,1018.7
3,2013-08-21,21:00:00,80.06,69.23,16.11092,1019.7
1,2013-08-21,21:00:00,87.08,36.12,14.96014,1018.7
2,2013-08-21,22:00:00,87.98,35.1,9.20624,1018.4
3,2013-08-21,22:00:00,80.96,62.4,12.65858,1019
1,2013-08-21,22:00:00,84.02,47.68,11.5078,1018.3
2,2013-08-21,23:00:00,86,38.61,10.35702,1018.1
3,2013-08-21,23:00:00,78.08,71.19,12.65858,1018.7
1,2013-08-21,23:00:00,82.94,50.97,10.35702,1018.2
2,2013-08-22,NA,84.02,44.45,5.7539,1018.1
3,2013-08-22,NA,75.02,87.5,12.65858,1018.7
1,2013-08-22,NA,80.96,60.49,9.20624,1018.1
2,2013-08-22,01:00:00,82.94,46.03,5.7539,1018.3
3,2013-08-22,01:00:00,75.02,87.5,11.5078,1018.9
1,2013-08-22,01:00:00,80.06,64.26,6.90468,1018.2
2,2013-08-22,02:00:00,82.04,50.84,3.45234,1018.4
3,2013-08-22,02:00:00,73.94,90.73,9.20624,1019
1,2013-08-22,02:00:00,78.98,66.58,0,1018.4
2,2013-08-22,03:00:00,80.06,58.14,5.7539,1018.1
3,2013-08-22,03:00:00,73.94,90.73,3.45234,1018.7
1,2013-08-22,03:00:00,78.98,66.58,3.45234,1018
2,2013-08-22,04:00:00,75.92,71.42,8.05546,1017.8
3,2013-08-22,04:00:00,75.02,87.5,9.20624,1018.4
1,2013-08-22,04:00:00,80.06,59.99,9.20624,1017.6
2,2013-08-22,05:00:00,77,76.57,6.90468,1017.6
3,2013-08-22,05:00:00,73.94,87.45,6.90468,1018.1
1,2013-08-22,05:00:00,78.98,69.11,10.35702,1017.4
2,2013-08-22,06:00:00,77,78.96,6.90468,1018.1
3,2013-08-22,06:00:00,73.04,87.41,6.90468,1018.6
1,2013-08-22,06:00:00,78.08,73.88,5.7539,1017.9
2,2013-08-22,07:00:00,75.92,79.37,6.90468,1017.9
3,2013-08-22,07:00:00,73.94,87.45,6.90468,1018.3
1,2013-08-22,07:00:00,78.08,73.88,6.90468,1017.6
2,2013-08-22,08:00:00,75.02,84.34,8.05546,1017.5
3,2013-08-22,08:00:00,73.94,84.8,9.20624,1018
1,2013-08-22,08:00:00,77,73.78,6.90468,1017.3
2,2013-08-22,09:00:00,75.02,84.34,5.7539,1016.9
3,2013-08-22,09:00:00,73.94,84.8,5.7539,1017.5
1,2013-08-22,09:00:00,77,73.78,4.60312,1016.8
2,2013-08-22,10:00:00,75.02,84.34,8.05546,1016.5
3,2013-08-22,10:00:00,73.04,87.41,9.20624,1017.1
1,2013-08-22,10:00:00,78.08,71.19,6.90468,1016.4
2,2013-08-22,11:00:00,75.02,84.34,5.7539,1016.6
3,2013-08-22,11:00:00,73.04,90.14,6.90468,1017.1
1,2013-08-22,11:00:00,77,73.78,5.7539,1016.4
2,2013-08-22,12:00:00,77,81.92,9.20624,1016.6
3,2013-08-22,12:00:00,73.94,87.45,9.20624,1017.3
1,2013-08-22,12:00:00,77,73.78,8.05546,1016.5
2,2013-08-22,13:00:00,75.2,88.59,11.5078,NA
3,2013-08-22,13:00:00,73.4,88.51,11.5078,NA
1,2013-08-22,13:00:00,78.08,73.88,8.05546,1016.3
2,2013-08-22,14:00:00,NA,NA,12.65858,NA
3,2013-08-22,14:00:00,73.4,88.51,10.35702,NA
1,2013-08-22,14:00:00,77,78.48,10.35702,NA
2,2013-08-22,15:00:00,73.4,94.1,3.45234,NA
3,2013-08-22,15:00:00,75.02,87.5,4.60312,1016.7
1,2013-08-22,15:00:00,73.4,83.21,8.05546,NA
2,2013-08-22,16:00:00,77,78.96,6.90468,1016.6
3,2013-08-22,16:00:00,75.92,79.37,8.05546,1017
1,2013-08-22,16:00:00,75.92,76.48,5.7539,1016.3
2,2013-08-22,17:00:00,78.8,73.95,0,NA
3,2013-08-22,17:00:00,75.2,83.32,4.60312,NA
1,2013-08-22,17:00:00,78.08,68.59,6.90468,1015.7
2,2013-08-22,18:00:00,73.4,88.51,5.7539,NA
3,2013-08-22,18:00:00,78.8,78.62,6.90468,NA
1,2013-08-22,18:00:00,77,73.78,4.60312,1014.8
2,2013-08-22,19:00:00,73.4,88.51,6.90468,NA
3,2013-08-22,19:00:00,77,78.48,6.90468,NA
1,2013-08-22,19:00:00,75.2,78.34,4.60312,NA
2,2013-08-22,20:00:00,73.04,90.14,4.60312,1013.4
3,2013-08-22,20:00:00,75.2,88.59,8.05546,NA
1,2013-08-22,20:00:00,75.2,83.32,5.7539,NA
2,2013-08-22,21:00:00,75.02,87.5,4.60312,1013.1
3,2013-08-22,21:00:00,75.2,78.34,5.7539,NA
1,2013-08-22,21:00:00,77,78.96,4.60312,1012.7
2,2013-08-22,22:00:00,75.02,84.34,6.90468,1012.5
3,2013-08-22,22:00:00,75.02,75.93,9.20624,1013.2
1,2013-08-22,22:00:00,78.08,68.59,8.05546,1012.1
2,2013-08-22,23:00:00,75.92,NA,NA,1011.9
3,2013-08-22,23:00:00,NA,73.68,NA,NA
1,2013-08-22,23:00:00,NA,NA,8.05546,NA
3,2013-08-23,NA,75.2,83.32,8.05546,NA
1,2013-08-23,NA,71.6,88.43,6.90468,NA
2,2013-08-23,NA,75.2,78.34,10.35702,NA
3,2013-08-23,03:00:00,73.94,93.54,6.90468,1012.1
1,2013-08-23,03:00:00,73.04,90.14,8.05546,1012.3
2,2013-08-23,03:00:00,75.02,84.34,6.90468,1011.7
3,2013-08-23,04:00:00,73.94,93.54,5.7539,1012.1
1,2013-08-23,04:00:00,73.04,90.14,9.20624,1012.2
2,2013-08-23,04:00:00,75.02,84.34,9.20624,1011.7
3,2013-08-23,05:00:00,73.04,90.14,6.90468,1011.9
1,2013-08-23,05:00:00,73.04,90.14,8.05546,1012.1
2,2013-08-23,05:00:00,75.92,71.42,9.20624,1011.5
3,2013-08-23,06:00:00,71.96,87.35,5.7539,1011.8
1,2013-08-23,06:00:00,73.04,93.52,6.90468,1011.9
2,2013-08-23,06:00:00,73.94,73.49,9.20624,1011.5
3,2013-08-23,07:00:00,73.04,78.65,6.90468,1011.7
1,2013-08-23,07:00:00,73.04,75.75,8.05546,1011.9
2,2013-08-23,07:00:00,73.94,73.49,10.35702,1011.4
3,2013-08-23,08:00:00,73.04,78.65,6.90468,1011.8
1,2013-08-23,08:00:00,71.96,81.57,6.90468,1012
2,2013-08-23,08:00:00,73.94,73.49,10.35702,1011.6
3,2013-08-23,09:00:00,71.96,78.57,4.60312,1012.2
1,2013-08-23,09:00:00,73.04,78.65,10.35702,1012.3
2,2013-08-23,09:00:00,73.04,75.75,8.05546,1011.9
3,2013-08-23,10:00:00,71.96,78.57,9.20624,1012.9
1,2013-08-23,10:00:00,71.96,78.57,11.5078,1012.9
2,2013-08-23,10:00:00,73.04,75.75,5.7539,1012.8
3,2013-08-23,11:00:00,71.96,76.13,6.90468,1013.8
1,2013-08-23,11:00:00,71.96,73.3,11.5078,1013.7
2,2013-08-23,11:00:00,71.96,78.57,5.7539,1013.5
3,2013-08-23,12:00:00,73.04,73.41,8.05546,1014.6
1,2013-08-23,12:00:00,73.04,65.9,16.11092,1014.6
2,2013-08-23,12:00:00,73.04,61.41,10.35702,1014.3
3,2013-08-23,13:00:00,75.92,64.17,10.35702,1014.9
1,2013-08-23,13:00:00,75.02,59.72,14.96014,1014.9
2,2013-08-23,13:00:00,73.94,61.92,10.35702,1014.5
3,2013-08-23,14:00:00,77,53.8,12.65858,1015.3
1,2013-08-23,14:00:00,77,51.76,13.80936,1015.2
2,2013-08-23,14:00:00,75.02,51.47,17.2617,1015
3,2013-08-23,15:00:00,80.06,42.16,13.80936,1015.3
1,2013-08-23,15:00:00,78.98,43.68,13.80936,1015.2
2,2013-08-23,15:00:00,77,43.38,17.2617,1014.9
3,2013-08-23,16:00:00,80.06,37.69,11.5078,1015.1
1,2013-08-23,16:00:00,80.96,38.08,14.96014,1015.1
2,2013-08-23,16:00:00,80.06,35.03,17.2617,1014.9
3,2013-08-23,17:00:00,82.04,32.84,13.80936,1015.2
1,2013-08-23,17:00:00,82.94,31.89,13.80936,1015
2,2013-08-23,17:00:00,80.96,34.01,12.65858,1015
3,2013-08-23,18:00:00,82.04,30.5,16.11092,1015.5
1,2013-08-23,18:00:00,82.04,32.84,11.5078,1015.3
2,2013-08-23,18:00:00,80.06,33.65,16.11092,1015.1
3,2013-08-23,19:00:00,80.06,39.22,9.20624,1015.4
1,2013-08-23,19:00:00,80.96,35.4,14.96014,1015.6
2,2013-08-23,19:00:00,78.98,39.05,11.5078,1015.4
3,2013-08-23,20:00:00,80.06,42.16,10.35702,1015.2
1,2013-08-23,20:00:00,80.96,36.6,14.96014,1015.4
2,2013-08-23,20:00:00,78.98,40.64,11.5078,1015
3,2013-08-23,21:00:00,80.06,40.54,11.5078,1015.3
1,2013-08-23,21:00:00,80.06,37.69,13.80936,1015.6
2,2013-08-23,21:00:00,78.98,40.64,12.65858,1015.3
3,2013-08-23,22:00:00,78.98,46.93,12.65858,1015.3
1,2013-08-23,22:00:00,78.98,39.05,12.65858,1015.7
2,2013-08-23,22:00:00,78.08,45,6.90468,1015.3
3,2013-08-23,23:00:00,77,50.11,10.35702,1015.9
1,2013-08-23,23:00:00,80.06,37.69,11.5078,1016.2
2,2013-08-23,23:00:00,78.08,41.86,6.90468,1015.9
3,2013-08-24,NA,75.02,51.47,14.96014,1016.8
1,2013-08-24,NA,77,40.33,12.65858,1016.9
2,2013-08-24,NA,75.92,44.97,9.20624,1016.7
3,2013-08-24,01:00:00,73.04,55.01,9.20624,1017.7
1,2013-08-24,01:00:00,75.02,46.34,11.5078,1017.7
2,2013-08-24,01:00:00,75.02,46.34,8.05546,1017.5
3,2013-08-24,02:00:00,73.04,53.24,10.35702,1018.3
1,2013-08-24,02:00:00,73.04,49.52,10.35702,1018.3
2,2013-08-24,02:00:00,73.94,44.66,9.20624,1018.1
3,2013-08-24,03:00:00,69.98,59.06,9.20624,1018.7
1,2013-08-24,03:00:00,71.96,53.08,11.5078,1018.7
2,2013-08-24,03:00:00,73.04,44.23,9.20624,1018.5
3,2013-08-24,04:00:00,69.08,56.66,9.20624,1019.3
1,2013-08-24,04:00:00,69.98,56.78,8.05546,1019.3
2,2013-08-24,04:00:00,71.96,49.36,9.20624,1019.2
3,2013-08-24,05:00:00,69.08,54.45,11.5078,1020
1,2013-08-24,05:00:00,69.08,60.91,9.20624,1020.1
2,2013-08-24,05:00:00,71.06,52.95,13.80936,1019.8
3,2013-08-24,06:00:00,69.08,56.66,11.5078,1020.4
1,2013-08-24,06:00:00,69.08,65.44,9.20624,1020.4
2,2013-08-24,06:00:00,69.98,52.8,14.96014,1020.3
3,2013-08-24,07:00:00,66.92,58.65,12.65858,1021.2
1,2013-08-24,07:00:00,69.08,62.93,12.65858,1021.1
2,2013-08-24,07:00:00,69.08,48.6,14.96014,1021.1
3,2013-08-24,08:00:00,66.02,58.53,10.35702,1021.9
1,2013-08-24,08:00:00,68,56.51,13.80936,1021.9
2,2013-08-24,08:00:00,66.92,52.35,10.35702,1021.9
3,2013-08-24,09:00:00,64.04,62.71,11.5078,1022.4
1,2013-08-24,09:00:00,66.02,58.53,11.5078,1022.2
2,2013-08-24,09:00:00,64.94,56.08,12.65858,1022.2
3,2013-08-24,10:00:00,62.96,65.14,11.5078,1023
1,2013-08-24,10:00:00,64.04,60.25,12.65858,1022.9
2,2013-08-24,10:00:00,64.94,56.08,8.05546,1022.8
3,2013-08-24,11:00:00,62.96,65.14,9.20624,1023.8
1,2013-08-24,11:00:00,64.04,60.25,9.20624,1023.7
2,2013-08-24,11:00:00,64.04,55.95,9.20624,1023.6
3,2013-08-24,12:00:00,66.02,56.23,16.11092,1024.5
1,2013-08-24,12:00:00,66.92,56.73,12.65858,1024.5
2,2013-08-24,12:00:00,66.02,54.01,11.5078,1024.4
3,2013-08-24,13:00:00,69.08,52.67,16.11092,1025.1
1,2013-08-24,13:00:00,69.08,52.67,13.80936,1025.1
2,2013-08-24,13:00:00,66.92,52.35,12.65858,1025.1
3,2013-08-24,14:00:00,71.06,49.23,14.96014,1025.6
1,2013-08-24,14:00:00,71.06,49.23,10.35702,1025.6
2,2013-08-24,14:00:00,69.08,50.6,11.5078,1025.5
3,2013-08-24,15:00:00,73.04,47.59,9.20624,1026
1,2013-08-24,15:00:00,73.94,44.66,9.20624,1026
2,2013-08-24,15:00:00,71.06,47.29,11.5078,1025.7
3,2013-08-24,16:00:00,75.02,41.38,11.5078,1025.9
1,2013-08-24,16:00:00,75.92,41.8,11.5078,1025.9
2,2013-08-24,16:00:00,73.04,46.04,10.35702,1025.7
3,2013-08-24,17:00:00,77,38.74,11.5078,1025.4
1,2013-08-24,17:00:00,78.08,37.38,14.96014,1025.7
2,2013-08-24,17:00:00,73.94,44.66,9.20624,1025.5
3,2013-08-24,18:00:00,78.98,36.29,8.05546,1025.4
1,2013-08-24,18:00:00,78.98,36.29,8.05546,1026
2,2013-08-24,18:00:00,75.92,40.16,10.35702,1025.6
3,2013-08-24,19:00:00,78.98,34.86,9.20624,1025.3
1,2013-08-24,19:00:00,75.92,51.94,11.5078,NA
2,2013-08-24,19:00:00,78.08,33.34,9.20624,1025.6
3,2013-08-24,20:00:00,78.98,30.02,10.35702,1025.2
1,2013-08-24,20:00:00,75.02,47.89,9.20624,1026.2
2,2013-08-24,20:00:00,78.08,29.89,8.05546,1025.4
3,2013-08-24,21:00:00,77,46.64,8.05546,1025.3
1,2013-08-24,21:00:00,73.94,49.66,10.35702,1026.2
2,2013-08-24,21:00:00,75.92,46.47,9.20624,1025.3
3,2013-08-24,22:00:00,75.92,51.94,8.05546,1025.6
1,2013-08-24,22:00:00,73.04,53.24,6.90468,1026.2
2,2013-08-24,22:00:00,75.02,47.89,5.7539,1025.6
3,2013-08-24,23:00:00,73.04,57.2,5.7539,1025.8
1,2013-08-24,23:00:00,71.06,61.16,6.90468,1026.5
2,2013-08-24,23:00:00,73.04,51.18,9.20624,1025.8
3,2013-08-25,NA,71.96,59.32,4.60312,1026.3
1,2013-08-25,NA,68,70.15,6.90468,1026.7
2,2013-08-25,NA,71.06,56.93,8.05546,1026.1
3,2013-08-25,01:00:00,69.98,68.13,3.45234,1026.9
1,2013-08-25,01:00:00,69.08,70.26,0,1027.3
2,2013-08-25,01:00:00,71.06,56.93,5.7539,1026.8
3,2013-08-25,02:00:00,69.98,68.13,3.45234,1027.4
1,2013-08-25,02:00:00,68,75.78,3.45234,1027.6
2,2013-08-25,02:00:00,71.06,58.82,4.60312,1027.1
3,2013-08-25,03:00:00,68,70.15,3.45234,1027.3
1,2013-08-25,03:00:00,66.92,78.66,4.60312,1027.7
2,2013-08-25,03:00:00,69.98,61.02,4.60312,1027.1
3,2013-08-25,04:00:00,68,70.15,3.45234,1027.8
1,2013-08-25,04:00:00,66.92,78.66,4.60312,1028.1
2,2013-08-25,04:00:00,69.98,63.45,0,1027.6
3,2013-08-25,05:00:00,66.02,75.12,0,1027.4
1,2013-08-25,05:00:00,66.92,78.66,4.60312,1027.9
2,2013-08-25,05:00:00,69.98,61.02,3.45234,1027.3
3,2013-08-25,06:00:00,66.02,75.12,3.45234,1027.1
1,2013-08-25,06:00:00,66.02,81.15,4.60312,1027.4
2,2013-08-25,06:00:00,69.08,60.91,3.45234,1026.9
3,2013-08-25,07:00:00,62.96,80.93,3.45234,1027.1
1,2013-08-25,07:00:00,64.94,81.07,4.60312,1027.3
2,2013-08-25,07:00:00,69.08,62.93,0,1026.8
3,2013-08-25,08:00:00,62.96,80.93,0,1027.2
1,2013-08-25,08:00:00,64.94,77.99,4.60312,1027.3
2,2013-08-25,08:00:00,68,67.91,0,1026.8
3,2013-08-25,09:00:00,62.96,80.93,3.45234,1027.7
1,2013-08-25,09:00:00,64.94,77.99,4.60312,1027.9
2,2013-08-25,09:00:00,68,67.91,3.45234,1027.4
3,2013-08-25,10:00:00,62.06,83.54,0,1028.2
1,2013-08-25,10:00:00,64.94,77.99,4.60312,1028.4
2,2013-08-25,10:00:00,68,65.31,4.60312,1027.9
3,2013-08-25,11:00:00,60.98,86.79,0,1028.7
1,2013-08-25,11:00:00,66.02,75.12,4.60312,1028.8
2,2013-08-25,11:00:00,68,63.21,4.60312,1028.3
3,2013-08-25,12:00:00,66.92,72.81,3.45234,1029.4
1,2013-08-25,12:00:00,69.98,63.45,5.7539,1029.5
2,2013-08-25,12:00:00,69.08,58.56,4.60312,1029
3,2013-08-25,13:00:00,69.98,61.02,6.90468,1029.2
1,2013-08-25,13:00:00,73.04,59.08,9.20624,1029.4
2,2013-08-25,13:00:00,71.96,53.08,5.7539,1028.8
3,2013-08-25,14:00:00,73.94,49.66,12.65858,1029.2
1,2013-08-25,14:00:00,73.94,49.66,11.5078,1029.5
2,2013-08-25,14:00:00,73.04,53.24,6.90468,1028.9
3,2013-08-25,15:00:00,77,44.84,8.05546,1028.7
1,2013-08-25,15:00:00,78.08,43.26,9.20624,1029.1
2,2013-08-25,15:00:00,75.92,46.47,5.7539,1028.5
3,2013-08-25,16:00:00,80.96,35.4,8.05546,1028.1
1,2013-08-25,16:00:00,78.08,45,11.5078,1028.6
2,2013-08-25,16:00:00,78.98,37.78,3.45234,1027.9
3,2013-08-25,17:00:00,80.96,36.6,4.60312,1027.5
1,2013-08-25,17:00:00,80.06,42.16,11.5078,1027.8
2,2013-08-25,17:00:00,80.06,31.24,3.45234,1027.1
3,2013-08-25,18:00:00,82.04,36.77,9.20624,1027.1
1,2013-08-25,18:00:00,80.96,31.59,13.80936,1027.6
2,2013-08-25,18:00:00,82.04,29.28,6.90468,1026.8
3,2013-08-25,19:00:00,82.94,33.2,11.5078,1026.5
1,2013-08-25,19:00:00,80.96,35.4,13.80936,1027
2,2013-08-25,19:00:00,82.94,28.44,6.90468,1026.1
3,2013-08-25,20:00:00,82.94,34.32,5.7539,1026.2
1,2013-08-25,20:00:00,80.06,37.69,13.80936,1026.7
2,2013-08-25,20:00:00,82.94,29.62,11.5078,1025.7
3,2013-08-25,21:00:00,82.04,35.34,12.65858,1025.5
1,2013-08-25,21:00:00,78.98,42,17.2617,1026
2,2013-08-25,21:00:00,82.94,28.44,8.05546,1025.1
3,2013-08-25,22:00:00,80.06,36.46,12.65858,1024.8
1,2013-08-25,22:00:00,75.92,51.94,17.2617,1025.6
2,2013-08-25,22:00:00,82.04,30.5,11.5078,1024.5
3,2013-08-25,23:00:00,78.98,37.78,13.80936,1024.2
1,2013-08-25,23:00:00,73.94,53.37,17.2617,1024.8
2,2013-08-25,23:00:00,77,40.33,16.11092,1023.9
3,2013-08-26,NA,78.08,38.91,8.05546,1024.1
1,2013-08-26,NA,71.96,57.05,17.2617,1024.7
2,2013-08-26,NA,75.02,44.53,11.5078,1024
3,2013-08-26,01:00:00,75.02,43.08,6.90468,1024.3
1,2013-08-26,01:00:00,71.96,57.05,17.2617,1025
2,2013-08-26,01:00:00,75.02,44.53,11.5078,1024.1
3,2013-08-26,02:00:00,71.96,55.22,9.20624,1024.4
1,2013-08-26,02:00:00,71.06,54.73,13.80936,1025
2,2013-08-26,02:00:00,73.94,42.91,10.35702,1024.3
3,2013-08-26,03:00:00,69.98,59.06,8.05546,1024.3
1,2013-08-26,03:00:00,69.98,61.02,11.5078,1024.7
2,2013-08-26,03:00:00,73.04,46.04,11.5078,1024.1
3,2013-08-26,04:00:00,69.08,60.91,11.5078,1024.1
1,2013-08-26,04:00:00,69.08,62.93,11.5078,1024.5
2,2013-08-26,04:00:00,73.04,47.59,10.35702,1023.7
3,2013-08-26,05:00:00,69.08,60.91,10.35702,1023.9
1,2013-08-26,05:00:00,69.98,61.02,17.2617,1024.4
2,2013-08-26,05:00:00,71.96,51.36,6.90468,1023.7
3,2013-08-26,06:00:00,69.08,60.91,10.35702,1023.8
1,2013-08-26,06:00:00,69.98,61.02,14.96014,1024.1
2,2013-08-26,06:00:00,71.06,52.95,9.20624,1023.5
3,2013-08-26,07:00:00,66.92,65.61,11.5078,1023.3
1,2013-08-26,07:00:00,69.08,65.44,13.80936,1023.8
2,2013-08-26,07:00:00,71.06,52.95,13.80936,1023.1
3,2013-08-26,08:00:00,66.92,67.79,10.35702,1022.5
1,2013-08-26,08:00:00,69.08,67.59,12.65858,1023
2,2013-08-26,08:00:00,71.06,52.95,5.7539,1022.3
3,2013-08-26,09:00:00,68,65.31,11.5078,1022.3
1,2013-08-26,09:00:00,68,72.92,10.35702,1022.9
2,2013-08-26,09:00:00,69.98,56.78,10.35702,1022.1
3,2013-08-26,10:00:00,66.92,67.79,11.5078,1022.1
1,2013-08-26,10:00:00,69.08,67.59,13.80936,1022.5
2,2013-08-26,10:00:00,69.98,56.78,10.35702,1021.7
3,2013-08-26,11:00:00,66.92,67.79,9.20624,1022.1
1,2013-08-26,11:00:00,69.08,70.26,13.80936,1022.4
2,2013-08-26,11:00:00,69.98,54.94,11.5078,1021.6
3,2013-08-26,12:00:00,68,67.91,16.11092,1021.7
1,2013-08-26,12:00:00,69.08,67.59,11.5078,1021.9
2,2013-08-26,12:00:00,69.98,56.78,6.90468,1021.3
3,2013-08-26,13:00:00,69.08,65.44,14.96014,1021.4
1,2013-08-26,13:00:00,69.98,68.13,12.65858,1021.8
2,2013-08-26,13:00:00,71.06,56.93,8.05546,1021
3,2013-08-26,14:00:00,73.04,59.08,14.96014,1021
1,2013-08-26,14:00:00,71.96,63.7,12.65858,1021.5
2,2013-08-26,14:00:00,73.04,53.24,9.20624,1020.7
3,2013-08-26,15:00:00,75.02,57.47,14.96014,1020.5
1,2013-08-26,15:00:00,73.94,61.92,12.65858,1020.8
2,2013-08-26,15:00:00,75.92,49.95,11.5078,1020.1
3,2013-08-26,16:00:00,78.98,52.37,17.2617,1019.2
1,2013-08-26,16:00:00,75.02,61.66,14.96014,1019.6
2,2013-08-26,16:00:00,77,50.11,10.35702,1019.1
3,2013-08-26,17:00:00,82.04,50.84,17.2617,1018.6
1,2013-08-26,17:00:00,78.98,54.08,18.41248,1019.1
2,2013-08-26,17:00:00,80.06,46.79,12.65858,1018.4
3,2013-08-26,18:00:00,82.94,47.52,14.96014,1017.6
1,2013-08-26,18:00:00,80.06,54.23,14.96014,1018.1
2,2013-08-26,18:00:00,82.04,45.6,11.5078,1017.4
3,2013-08-26,19:00:00,84.02,47.68,16.11092,1016.4
1,2013-08-26,19:00:00,82.94,49.37,19.56326,1016.9
2,2013-08-26,19:00:00,84.02,42.77,11.5078,1016
3,2013-08-26,20:00:00,82.04,52.47,14.96014,1015.9
1,2013-08-26,20:00:00,82.04,50.84,18.41248,1016
2,2013-08-26,20:00:00,82.94,46.03,13.80936,1015.6
3,2013-08-26,21:00:00,82.94,50.97,14.96014,1015.1
1,2013-08-26,21:00:00,80.96,54.35,14.96014,1015.5
2,2013-08-26,21:00:00,82.04,48.93,13.80936,1015.1
3,2013-08-26,22:00:00,84.02,51.12,10.35702,1015
1,2013-08-26,22:00:00,82.04,50.84,11.5078,1015.4
